Source,Type,Target,Weight
wolf,Undirected,thuiskomar,4
wolf,Undirected,dagobert,3
wolf,Undirected,selgar,4
wolf,Undirected,ein_fuerst,1
wolf,Undirected,ein_cherusker_1-1,1
wolf,Undirected,thusnelda,2
wolf,Undirected,das_gefolge_1-2,1
wolf,Undirected,hermann,4
wolf,Undirected,ventidius,1
wolf,Undirected,scaepio,1
wolf,Undirected,astolf,1
wolf,Undirected,eginhardt,1
wolf,Undirected,ein_cherusker_5-23,1
wolf,Undirected,marbod,1
wolf,Undirected,die_suevischen_feldherrn,1
wolf,Undirected,fust,1
wolf,Undirected,gueltar,1
wolf,Undirected,aristan,1
thuiskomar,Undirected,dagobert,3
thuiskomar,Undirected,selgar,4
thuiskomar,Undirected,ein_fuerst,1
thuiskomar,Undirected,ein_cherusker_1-1,1
thuiskomar,Undirected,thusnelda,1
thuiskomar,Undirected,das_gefolge_1-2,1
thuiskomar,Undirected,hermann,3
thuiskomar,Undirected,ventidius,1
thuiskomar,Undirected,scaepio,1
thuiskomar,Undirected,marbod,1
thuiskomar,Undirected,die_suevischen_feldherrn,1
thuiskomar,Undirected,fust,1
thuiskomar,Undirected,gueltar,1
thuiskomar,Undirected,aristan,1
dagobert,Undirected,selgar,3
dagobert,Undirected,ein_fuerst,1
dagobert,Undirected,ein_cherusker_1-1,1
dagobert,Undirected,hermann,2
dagobert,Undirected,marbod,1
dagobert,Undirected,die_suevischen_feldherrn,1
dagobert,Undirected,fust,1
dagobert,Undirected,gueltar,1
dagobert,Undirected,aristan,1
selgar,Undirected,ein_fuerst,1
selgar,Undirected,ein_cherusker_1-1,1
selgar,Undirected,thusnelda,1
selgar,Undirected,das_gefolge_1-2,1
selgar,Undirected,hermann,3
selgar,Undirected,ventidius,1
selgar,Undirected,scaepio,1
selgar,Undirected,marbod,1
selgar,Undirected,die_suevischen_feldherrn,1
selgar,Undirected,fust,1
selgar,Undirected,gueltar,1
selgar,Undirected,aristan,1
ein_fuerst,Undirected,ein_cherusker_1-1,1
thusnelda,Undirected,das_gefolge_1-2,1
thusnelda,Undirected,hermann,9
thusnelda,Undirected,ventidius,6
thusnelda,Undirected,scaepio,1
thusnelda,Undirected,eginhardt,3
thusnelda,Undirected,gertrud,4
thusnelda,Undirected,varus,2
thusnelda,Undirected,septimius,2
thusnelda,Undirected,fust,1
thusnelda,Undirected,gueltar,1
thusnelda,Undirected,aristan,1
thusnelda,Undirected,der_herold,1
thusnelda,Undirected,crassus,1
thusnelda,Undirected,astolf,2
thusnelda,Undirected,childerich,1
thusnelda,Undirected,ein_cherusker_5-23,1
das_gefolge_1-2,Undirected,hermann,1
das_gefolge_1-2,Undirected,ventidius,1
das_gefolge_1-2,Undirected,scaepio,1
hermann,Undirected,ventidius,3
hermann,Undirected,scaepio,1
hermann,Undirected,eginhardt,9
hermann,Undirected,luitgar,1
hermann,Undirected,erster_aeltester,2
hermann,Undirected,zweiter_aeltester,2
hermann,Undirected,der_erste_hauptmann,1
hermann,Undirected,der_zweite_hauptmann,1
hermann,Undirected,der_dritte_hauptmann,1
hermann,Undirected,der_cherusker_3-4,1
hermann,Undirected,varus,3
hermann,Undirected,septimius,4
hermann,Undirected,fust,3
hermann,Undirected,gueltar,3
hermann,Undirected,aristan,2
hermann,Undirected,der_herold,1
hermann,Undirected,crassus,1
hermann,Undirected,der_zweite_cherusker_4,1
hermann,Undirected,der_erste_cherusker_4,1
hermann,Undirected,teuthold,1
hermann,Undirected,der_erste_vetter,1
hermann,Undirected,der_zweite_vetter,1
hermann,Undirected,das_volk,1
hermann,Undirected,der_trabant,1
hermann,Undirected,astolf,2
hermann,Undirected,winfried,3
hermann,Undirected,egbert,2
hermann,Undirected,die_feldherrn_5-11,1
hermann,Undirected,hauptleute,1
hermann,Undirected,das_cheruskerheer,2
hermann,Undirected,der_cherusker_5-12,1
hermann,Undirected,chor_der_barden,1
hermann,Undirected,ein_hauptmann_5-14,1
hermann,Undirected,ein_anderer_hauptmann_5-14,1
hermann,Undirected,das_gefolge_5-22,1
hermann,Undirected,ein_cherusker_5-23,1
hermann,Undirected,marbod,1
hermann,Undirected,die_suevischen_feldherrn,1
ventidius,Undirected,scaepio,2
ventidius,Undirected,der_herold,1
ventidius,Undirected,septimius,1
ventidius,Undirected,crassus,1
ventidius,Undirected,varus,1
ventidius,Undirected,gertrud,2
ventidius,Undirected,childerich,1
eginhardt,Undirected,luitgar,1
eginhardt,Undirected,der_erste_hauptmann,1
eginhardt,Undirected,erster_aeltester,1
eginhardt,Undirected,der_zweite_hauptmann,1
eginhardt,Undirected,der_dritte_hauptmann,1
eginhardt,Undirected,zweiter_aeltester,1
eginhardt,Undirected,der_zweite_cherusker_4,1
eginhardt,Undirected,der_erste_cherusker_4,1
eginhardt,Undirected,teuthold,1
eginhardt,Undirected,der_erste_vetter,1
eginhardt,Undirected,der_zweite_vetter,1
eginhardt,Undirected,das_volk,1
eginhardt,Undirected,astolf,2
eginhardt,Undirected,ein_cherusker_5-23,1
gertrud,Undirected,childerich,3
gertrud,Undirected,astolf,1
gertrud,Undirected,ein_cherusker_5-19,1
luitgar,Undirected,marbod,2
luitgar,Undirected,attarin,2
luitgar,Undirected,rinold,1
luitgar,Undirected,adelhart,1
luitgar,Undirected,einer_der_beiden_hauptleute,1
luitgar,Undirected,komar,1
erster_aeltester,Undirected,zweiter_aeltester,2
erster_aeltester,Undirected,der_erste_hauptmann,1
erster_aeltester,Undirected,der_zweite_hauptmann,1
erster_aeltester,Undirected,der_dritte_hauptmann,1
zweiter_aeltester,Undirected,der_erste_hauptmann,1
zweiter_aeltester,Undirected,der_zweite_hauptmann,1
zweiter_aeltester,Undirected,der_dritte_hauptmann,1
der_erste_hauptmann,Undirected,der_zweite_hauptmann,1
der_erste_hauptmann,Undirected,der_dritte_hauptmann,1
der_zweite_hauptmann,Undirected,der_dritte_hauptmann,1
varus,Undirected,septimius,2
varus,Undirected,fust,2
varus,Undirected,gueltar,2
varus,Undirected,aristan,2
varus,Undirected,der_herold,1
varus,Undirected,crassus,1
varus,Undirected,die_feldherrn_5-1,1
varus,Undirected,ein_hauptmann_5,3
varus,Undirected,erster_feldherr,4
varus,Undirected,zweiter_feldherr,6
varus,Undirected,dritter_feldherr,1
varus,Undirected,ein_roemer_5-1,1
varus,Undirected,der_erste_cherusker_5-2,1
varus,Undirected,der_zweite_cherusker_5-2,1
varus,Undirected,der_dritte_cherusker_5-2,1
varus,Undirected,die_alraune,1
varus,Undirected,ein_roemer_5-6,1
varus,Undirected,ein_roemer_5-8,1
varus,Undirected,das_gefolge_5-22,1
septimius,Undirected,fust,1
septimius,Undirected,gueltar,1
septimius,Undirected,aristan,1
septimius,Undirected,der_herold,1
septimius,Undirected,crassus,1
septimius,Undirected,das_cheruskerheer,1
fust,Undirected,gueltar,3
fust,Undirected,aristan,2
fust,Undirected,das_gefolge_5-22,1
fust,Undirected,marbod,1
fust,Undirected,die_suevischen_feldherrn,1
gueltar,Undirected,aristan,2
gueltar,Undirected,das_gefolge_5-22,1
gueltar,Undirected,marbod,1
gueltar,Undirected,die_suevischen_feldherrn,1
aristan,Undirected,zweiter_feldherr,1
